,ED50,Model,p-value,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,bmd,ED50,ED50
rpa1,0.409085097,LL.3_up,2.34E-06,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097,0.409085097
rpa2,6.13293706,linlog_up,0.047752657,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706,6.13293706
rpl10,5.603011905,linear_up,0.000119137,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905,5.603011905
rpl12,13.28136118,linear_down,0.03161992,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118,13.28136118
rpl13,1.552779779,linlog_down,0.006197398,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779,1.552779779
rpl15,8.593754464,linear_up,0.011411134,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464,8.593754464
rpl18a,14.64232959,linear_up,0.013931461,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959,14.64232959
rpl19,3.18811823,MM.3_down,7.31E-08,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823,3.18811823
rpl21,2.779262337,MM.3_down,3.94E-06,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337,2.779262337
rpl22,0.915562821,linlog_down,0.000229886,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821,0.915562821
rpl24,3.988689576,linear_down,0.00088307,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576,3.988689576
RPL29,71.67231326,linlog_up,0.032007302,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326,71.67231326
rpl3,0.81325954,linlog_down,0.007563757,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954,0.81325954
rpl30,13.21748442,LL.3_up,8.52E-05,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442,13.21748442
rpl34,4.414333695,linear_down,0.001016116,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695,4.414333695
rpl35a,2.500433762,MM.3_down,2.61E-07,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762,2.500433762
rpl36,4.014843962,linear_down,9.63E-05,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962,4.014843962
rpl36a,9.116345785,linear_up,0.001710896,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785,9.116345785
RPL37A,1.528931362,MM.3_down,1.08E-05,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362,1.528931362
rpl38,1.11091819,LL.3_down,8.00E-07,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819,1.11091819
rpl5a,8.990366663,linear_up,0.000184339,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663,8.990366663
rpl5b,3.608743905,linlog_down,0.004123118,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905,3.608743905
rpl7a,11.81522113,linear_up,0.005025945,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113,11.81522113
rpl9,6.67786787,linear_up,0.000198731,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787,6.67786787
rplp2,6.841682366,linear_up,0.006323675,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366,6.841682366
rpn1,4.007133686,linear_down,0.001236706,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686,4.007133686
rpn2,13.64935357,linear_up,0.019057857,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357,13.64935357
rps10,8.359274523,linear_up,0.005145965,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523,8.359274523
rps11,7.929472318,linear_up,0.000492591,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318,7.929472318
rps15a,7.085734038,linlog_up,0.015059251,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038,7.085734038
RPS17,16.34352125,linear_up,0.011569917,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125,16.34352125
rps18,48.02026097,linear_up,0.032790899,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097,48.02026097
rps19,11.82057794,W1.4_down,1.38E-09,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794,11.82057794
rps21,1.342767031,LL.3_up,1.96E-06,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031,1.342767031
rps23,6.905365819,linear_down,0.009909099,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819,6.905365819
rps25,4.758861104,linear_down,0.000683643,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104,4.758861104
rps26,8.746713128,linear_up,0.00014378,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128,8.746713128
rps27a,18.13600067,linear_up,0.021903247,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067,18.13600067
rps29,3.012666363,linear_down,0.000185034,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363,3.012666363
rps3,12.09648975,linlog_down,0.04880947,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975,12.09648975
rps4x,0.012801289,LL.3_up,0.000728543,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289,0.012801289
rps5,7.047257697,linear_up,0.00240052,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697,7.047257697
rps6ka5,0.105003758,gaussian_up,0.031064788,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758,0.105003758
rps7,10.26163958,linear_up,0.002937545,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958,10.26163958
rps9,7.653462084,linear_down,0.011541714,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084,7.653462084
rpsa,9.368503941,linear_up,0.003812426,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941,9.368503941
rras,1.005002728,linlog_up,0.018852911,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728,1.005002728
rrm1,16.01334863,linlog_up,0.0330006,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863,16.01334863
rrm2,4.473297849,MM.3_down,1.19E-05,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849,4.473297849
rrp7a,14.68156204,linear_down,0.009481214,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204,14.68156204
rrs1,0.745300671,gaussian_up,0.000333242,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671,0.745300671
rsl24d1,11.85869054,linear_up,0.036818137,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054,11.85869054
rtn4a,6.589304172,linear_up,0.002172425,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172,6.589304172
rxraa,0.248987007,linlog_down,0.005408253,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007,0.248987007
rxrbb,0.718522706,linlog_down,0.010505466,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706,0.718522706
rxrgb,2.892004842,linear_down,7.38E-05,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842,2.892004842
sap18,15.44586229,linear_up,0.017075186,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229,15.44586229
sar1b,8.460305209,linear_up,0.005840782,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209,8.460305209
sart1,2.627283341,linear_down,0.00018184,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341,2.627283341
sdha,6.102346606,MM.3_up,2.75E-06,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606,6.102346606
sdhb,5.767079679,linear_up,0.039693737,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679,5.767079679
sdhc,18.33284803,linear_up,0.007332212,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803,18.33284803
sdhdb,0.271006386,LL.3_up,9.02E-05,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386,0.271006386
sec13,5.985873841,linear_down,0.003620936,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841,5.985873841
sec23b,7.761681554,linear_down,0.017824305,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554,7.761681554
sec61a1,14.75504905,linear_up,0.001946146,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905,14.75504905
sec61g,1.371291565,linlog_down,0.007022619,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565,1.371291565
seh1l,13.14076702,linlog_up,0.039125356,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702,13.14076702
sema3d,2.662603327,linlog_down,0.008847432,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327,2.662603327
sephs1,4.654264522,linear_up,0.001186718,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522,4.654264522
SERP1,12.35719306,linear_up,8.11E-05,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306,12.35719306
serpine2,8.255735478,linear_up,0.033213787,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478,8.255735478
sf3a2,9.378758784,linear_up,0.002011789,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784,9.378758784
sf3b2,5.522303797,linear_up,0.007342417,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797,5.522303797
sf3b3,3.205922276,MM.3_down,1.40E-05,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276,3.205922276
sf3b6,1.235130953,LL.3_up,1.67E-05,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953,1.235130953
si-ch211-194i10.5,5.024851622,linear_down,0.00142897,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622,5.024851622
si-dkey-42i9.4,3.938895584,MM.3_down,1.34E-05,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584,3.938895584
sirt1,10.64369571,linear_up,0.0180215,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571,10.64369571
skp1,3.342225627,MM.3_down,4.93E-07,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627,3.342225627
slc1a3a,3.927864042,MM.3_down,4.08E-06,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042,3.927864042
smad2,6.076435111,linear_down,0.008313226,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111,6.076435111
smarcb1b,6.845812981,linear_down,0.031320608,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981,6.845812981
smc4,15.61462281,linlog_up,0.027500749,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281,15.61462281
smn1,4.997593016,linlog_up,0.007917047,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016,4.997593016
smx5,2.699233707,linear_down,0.002480404,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707,2.699233707
snrnp27,6.676250313,linear_up,0.0027561,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313,6.676250313
snrpc,12.00542491,linear_down,0.043518237,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491,12.00542491
snupn,6.335024955,linear_down,0.014029474,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955,6.335024955
sod1,0.649048745,linlog_up,0.032123375,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745,0.649048745
sox19b,8.589446874,linear_up,0.004716746,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874,8.589446874
spcs1,1.218983721,linlog_down,0.029902586,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721,1.218983721
sqrdl,2.183138307,linlog_down,0.003950522,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307,2.183138307
srp54,7.347539066,linear_down,0.001401831,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066,7.347539066
srp72,2.642214942,linlog_down,0.034283638,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942,2.642214942
srpr,5.751321321,linear_down,0.002352655,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321,5.751321321
srprb,6.138831284,linear_up,0.000242806,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284,6.138831284
srsf10b,17.98439067,linear_up,0.040957312,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067,17.98439067
srsf2b,13.24860563,linlog_down,0.041137412,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563,13.24860563
srsf3b,2.517710923,MM.3_up,2.88E-05,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923,2.517710923
srsf6a,1.649772653,linlog_up,0.008820504,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653,1.649772653
ssr1,10.85422626,linear_up,0.0018342,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626,10.85422626
ssr2,9.615067253,linear_up,0.003890565,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253,9.615067253
ssr3,14.64554596,linear_up,0.000430533,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596,14.64554596
ssr4,10.81626301,linear_up,0.000406401,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301,10.81626301
stat3,4.717327363,linear_down,0.000968671,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363,4.717327363
stm,4.33818015,linear_up,0.024615098,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015,4.33818015
stxbp2,15.67639601,linear_down,0.047469437,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601,15.67639601
sucla2,0.689176638,LL.3_up,0.000149705,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638,0.689176638
suclg1,20.65508065,linear_up,0.022404187,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065,20.65508065
sumo1,18.94597925,linlog_up,0.023864217,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925,18.94597925
sumo3a,8.469583429,linear_up,0.002586881,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429,8.469583429
taf10,12.05502307,linear_up,0.003084917,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307,12.05502307
taf11,0.584022943,linlog_down,0.008469517,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943,0.584022943
taf7,11.24436634,linlog_up,0.021225557,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634,11.24436634
tardbpl,12.59981445,linear_up,0.040381696,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445,12.59981445
tbp,4.220678865,linear_down,0.015487244,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865,4.220678865
tbx1,6.717260248,linear_down,0.006239773,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248,6.717260248
tceb1a,1.592511003,linlog_down,0.011404424,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003,1.592511003
tcf7,8.09952136,linear_down,0.049214835,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136,8.09952136
tcf7l1b,1.254953031,LL.3_down,3.40E-06,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031,1.254953031
tcta,1.7024002,linlog_down,0.001835394,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002,1.7024002
tek,7.949801265,linear_up,0.000192299,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265,7.949801265
tfa,1.11958438,LL.4_down,1.57E-05,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438,1.11958438
tfap2b,2.466627841,linear_down,0.000626877,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841,2.466627841
tfdp1a,0.028719267,MM.3_up,0.000757663,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267,0.028719267
tgfb2,9.175209852,linlog_up,0.020576568,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852,9.175209852
tgfbr2,7.801030645,linear_up,0.010338416,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645,7.801030645
thoc5,2.362517003,LL.3_up,0.000629934,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003,2.362517003
thoc6,5.982154293,linear_down,0.000330397,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293,5.982154293
thrab,6.285603936,linear_down,0.045949875,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936,6.285603936
thrb,2.632701083,linear_down,0.005179437,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083,2.632701083
tlk2,3.125677474,MM.3_down,0.000175489,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474,3.125677474
tm9sf2,24.0618883,linear_down,0.015848195,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883,24.0618883
tmco1,6.59770285,linlog_down,0.016733937,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285,6.59770285
tnnc2,3.699079141,LL.4_down,9.59E-08,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141,3.699079141
tph1b,0.066480538,lgaussian_up,0.00165705,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538,0.066480538
tpm3,3.346353454,linear_up,0.001753622,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454,3.346353454
tpm4a,0.522949027,linlog_up,0.00139292,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027,0.522949027
tprb,16.54493645,linear_up,0.008351837,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645,16.54493645
tra2b,5.707202001,linear_up,0.00606815,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001,5.707202001
tradd,2.574947228,linlog_up,0.009659161,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228,2.574947228
tuba8l3,3.594341805,MM.3_down,4.44E-06,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805,3.594341805
tubb4b,10.22328764,linear_down,0.000471077,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764,10.22328764
TUBB8P7_2of3,9.049108561,linear_up,0.001965346,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561,9.049108561
u2af2b,5.158432323,linear_down,0.000233552,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323,5.158432323
