gene.id,mod.name,b,c,d,e,f,SDres,AIC.model,lof.p,ctrl.mod,ctrl.mean,adv.incr,bmd,bmdl,bmdu,bmr,conv.pass,hd.pass,CI.pass,ld.pass,all.pass
cpsf6,Poly2,1.077080851,0.058193622,-0.000600218,NA,NA,0.287671879,7.89,0.896234326,1.077080851,1,TRUE,3.765005028,0.502891275,7.28499271,1.287671879,TRUE,TRUE,TRUE,TRUE,TRUE
hoxb5b,Poly2,0.985652855,0.059162632,-0.000583603,NA,NA,0.206736896,1.29,0.537548845,0.985652855,1,TRUE,3.885835891,1.556303101,6.337744966,1.206736896,TRUE,TRUE,TRUE,TRUE,TRUE
fgf8a,Poly2,0.987555669,0.079043932,-0.000785709,NA,NA,0.286734025,7.83,0.799898329,0.987555669,1,TRUE,3.939207873,1.51944345,6.492620488,1.286734025,TRUE,TRUE,TRUE,TRUE,TRUE
uchl1,Poly2,0.85235165,0.091160378,-0.000923937,NA,NA,0.204750206,1.09,0.586417025,0.85235165,1,TRUE,4.030332153,2.512731398,5.600652185,1.204750206,TRUE,TRUE,TRUE,TRUE,TRUE
srsf2b,Poly2,0.932160522,0.066144727,-0.000667453,NA,NA,0.18844549,-0.57,0.680499909,0.932160522,1,TRUE,4.039245757,2.122751131,6.040207875,1.18844549,TRUE,TRUE,TRUE,TRUE,TRUE
hoxb13a,Poly2,1.028140694,-0.043785588,0.00045363,NA,NA,0.14500654,-5.81,0.432258744,1.028140694,1,FALSE,4.131255951,1.902687818,6.478697339,0.85499346,TRUE,TRUE,TRUE,TRUE,TRUE
rae1,Poly2,0.977772652,-0.039052388,0.000383924,NA,NA,0.187525483,-0.66,0.596104993,0.977772652,1,FALSE,4.425246373,1.218026632,7.871409919,0.812474517,TRUE,TRUE,TRUE,TRUE,TRUE
thoc3,Poly2,0.897755526,0.091224407,-0.00092117,NA,NA,0.286881205,7.84,0.474414007,0.897755526,1,TRUE,4.4670887,2.336797249,6.703411636,1.286881205,TRUE,TRUE,TRUE,TRUE,TRUE
gspt1l,Poly2,0.983900235,-0.037130785,0.000389253,NA,NA,0.17578287,-1.96,0.725035884,0.983900235,1,FALSE,4.514185542,1.33260565,7.949926494,0.82421713,TRUE,TRUE,TRUE,TRUE,TRUE
mdh2,Poly2,1.039048048,-0.048156784,0.00049468,NA,NA,0.200007168,0.62,0.808654807,1.039048048,1,FALSE,5.246897707,2.403324861,8.290455654,0.799992832,TRUE,TRUE,TRUE,TRUE,TRUE
